frame,time,stage1_vel,stage1_alt,stage2_vel,stage2_alt
8828,0:04:54.266667,1827.9465599999999,136794.24,2332.20768,154497.024
8832,0:04:54.400000,1827.49952,136794.24,2333.10176,154497.024
8836,0:04:54.533333,1827.49952,136794.24,2333.5488,154497.024
8840,0:04:54.666667,1827.49952,136794.24,2333.5488,138403.584
8844,0:04:54.800000,1827.49952,138403.584,2334.44288,156106.36800000002
8848,0:04:54.933333,1827.05248,138403.584,2335.33696,156106.36800000002
8852,0:04:55.066667,1827.05248,138403.584,2335.33696,156106.36800000002
8856,0:04:55.200000,1827.05248,138403.584,2336.23104,156106.36800000002
8860,0:04:55.333333,1827.05248,138403.584,2337.12512,156106.36800000002
8864,0:04:55.466667,1826.60544,138403.584,2338.0192,156106.36800000002
8868,0:04:55.600000,1826.60544,138403.584,2338.0192,156106.36800000002
8872,0:04:55.733333,1826.60544,138403.584,2338.9132799999998,156106.36800000002
8876,0:04:55.866667,1826.60544,138403.584,2339.80736,156106.36800000002
8880,0:04:56,1826.60544,138403.584,2339.80736,156106.36800000002
8884,0:04:56.133333,1826.60544,138403.584,2340.70144,156106.36800000002
8888,0:04:56.266667,1826.1584,138403.584,2341.59552,156106.36800000002
8892,0:04:56.400000,1826.1584,138403.584,2341.59552,156106.36800000002
8896,0:04:56.533333,1826.1584,138403.584,2342.4896,156106.36800000002
8900,0:04:56.666667,1826.1584,138403.584,2343.38368,156106.36800000002
8904,0:04:56.800000,1826.1584,138403.584,2343.38368,156106.36800000002
8908,0:04:56.933333,1825.71136,138403.584,2344.27776,156106.36800000002
8912,0:04:57.066667,1825.71136,138403.584,2345.17184,156106.36800000002
8916,0:04:57.200000,1825.71136,138403.584,2345.17184,156106.36800000002
8920,0:04:57.333333,1825.71136,138403.584,2346.06592,156106.36800000002
8924,0:04:57.466667,1825.26432,138403.584,2346.96,156106.36800000002
8928,0:04:57.600000,1825.26432,138403.584,2346.96,156106.36800000002
8932,0:04:57.733333,1825.26432,138403.584,2347.85408,141622.272
8936,0:04:57.866667,1825.26432,138403.584,2348.74816,141622.272
8940,0:04:58,1825.26432,138403.584,2348.74816,141622.272
8944,0:04:58.133333,1825.26432,138403.584,2349.64224,141622.272
8948,0:04:58.266667,1824.81728,138403.584,2350.53632,141622.272
8952,0:04:58.400000,1824.81728,138403.584,2350.53632,141622.272
8956,0:04:58.533333,1824.81728,138403.584,2351.4303999999997,141622.272
8960,0:04:58.666667,1824.81728,138403.584,2352.3244799999998,141622.272
8964,0:04:58.800000,1824.81728,138403.584,2352.3244799999998,141622.272
8968,0:04:58.933333,1824.81728,138403.584,2353.6656,141622.272
8972,0:04:59.066667,1824.37024,138403.584,2354.55968,141622.272
8976,0:04:59.200000,1824.37024,138403.584,2354.55968,141622.272
8980,0:04:59.333333,1827.05248,138403.584,2355.45376,141622.272
8984,0:04:59.466667,1827.05248,138403.584,2356.34784,141622.272
8988,0:04:59.600000,1827.05248,138403.584,2356.34784,141622.272
8992,0:04:59.733333,1827.05248,138403.584,2357.24192,141622.272
8996,0:04:59.866667,1823.9232,138403.584,2358.136,141622.272
9000,0:05:00,1823.9232,138403.584,2358.136,141622.272
9004,0:05:00.133333,1823.9232,138403.584,2359.03008,141622.272
9008,0:05:00.266667,1823.9232,138403.584,2359.92416,141622.272
9012,0:05:00.400000,1823.9232,138403.584,2359.92416,141622.272
9016,0:05:00.533333,1823.9232,138403.584,2363.50048,141622.272
9020,0:05:00.666667,1823.9232,138403.584,2361.71232,133575.552
9024,0:05:00.800000,1823.9232,138403.584,2361.71232,133575.552
9028,0:05:00.933333,1823.47616,138403.584,2362.6064,133575.552
9032,0:05:01.066667,1823.47616,138403.584,2363.50048,133575.552
9036,0:05:01.200000,1823.47616,138403.584,2363.50048,133575.552
9040,0:05:01.333333,1823.47616,138403.584,2364.39456,133575.552
9044,0:05:01.466667,1823.47616,138403.584,2365.2886399999998,133575.552
9048,0:05:01.600000,1823.47616,138403.584,2365.2886399999998,133575.552
9052,0:05:01.733333,1823.47616,138403.584,2366.18272,133575.552
9056,0:05:01.866667,1823.02912,138403.584,2367.0768,133575.552
9060,0:05:02,1823.02912,138403.584,2367.0768,133575.552
9064,0:05:02.133333,1823.02912,138403.584,2367.97088,133575.552
9068,0:05:02.266667,1823.02912,138403.584,2364.39456,133575.552
9072,0:05:02.400000,1823.02912,138403.584,2364.39456,133575.552
9076,0:05:02.533333,1823.02912,138403.584,2369.75904,133575.552
9080,0:05:02.666667,1823.02912,138403.584,2369.75904,133575.552
9084,0:05:02.800000,1823.02912,138403.584,2370.65312,133575.552
9088,0:05:02.933333,1823.02912,138403.584,2371.5472,133575.552
9092,0:05:03.066667,1822.58208,138403.584,2372.88832,133575.552
9096,0:05:03.200000,1822.58208,138403.584,2372.88832,133575.552
9100,0:05:03.333333,1822.58208,138403.584,2373.7824,143231.616
9104,0:05:03.466667,1822.58208,138403.584,2373.7824,143231.616
9108,0:05:03.600000,1822.58208,138403.584,2374.67648,160934.4
9112,0:05:03.733333,1822.58208,138403.584,2374.67648,160934.4
9116,0:05:03.866667,1822.58208,138403.584,2375.57056,160934.4
9120,0:05:04,1822.13504,138403.584,2377.35872,160934.4
9124,0:05:04.133333,1822.13504,138403.584,2377.35872,160934.4
9128,0:05:04.266667,1822.13504,138403.584,2378.2527999999998,160934.4
9132,0:05:04.400000,1822.13504,138403.584,2378.2527999999998,160934.4
9136,0:05:04.533333,1822.13504,138403.584,2379.14688,160934.4
9140,0:05:04.666667,1822.13504,138403.584,2380.04096,160934.4
9144,0:05:04.800000,1822.13504,138403.584,2380.04096,160934.4
9148,0:05:04.933333,1822.13504,138403.584,2380.93504,160934.4
9152,0:05:05.066667,1822.13504,138403.584,2381.82912,160934.4
9156,0:05:05.200000,1822.13504,138403.584,2383.17024,160934.4
9160,0:05:05.333333,1822.13504,138403.584,2383.17024,160934.4
9164,0:05:05.466667,1821.6879999999999,138403.584,2384.06432,160934.4
9168,0:05:05.600000,1821.6879999999999,138403.584,2384.9584,160934.4
9172,0:05:05.733333,1821.6879999999999,138403.584,2384.9584,160934.4
9176,0:05:05.866667,1821.6879999999999,138403.584,2385.85248,160934.4
9180,0:05:06,1821.6879999999999,138403.584,2385.85248,160934.4
9184,0:05:06.133333,1821.6879999999999,138403.584,2386.74656,160934.4
9188,0:05:06.266667,1821.6879999999999,138403.584,2386.74656,160934.4
9192,0:05:06.400000,1821.6879999999999,138403.584,2387.64064,160934.4
9196,0:05:06.533333,1821.6879999999999,138403.584,2388.53472,160934.4
9200,0:05:06.666667,1821.6879999999999,138403.584,2388.53472,160934.4
9204,0:05:06.800000,1821.6879999999999,138403.584,2389.4288,160934.4
9208,0:05:06.933333,1821.6879999999999,138403.584,2390.32288,172199.80800000002
9212,0:05:07.066667,1821.6879999999999,138403.584,2390.32288,172199.80800000002
9216,0:05:07.200000,1821.6879999999999,138403.584,2391.2169599999997,172199.80800000002
9220,0:05:07.333333,1821.6879999999999,138403.584,2392.55808,172199.80800000002
9224,0:05:07.466667,1821.6879999999999,138403.584,2392.55808,172199.80800000002
9228,0:05:07.600000,1821.6879999999999,138403.584,2392.55808,172199.80800000002
9232,0:05:07.733333,1821.6879999999999,138403.584,2392.55808,172199.80800000002
9236,0:05:07.866667,1821.2409599999999,138403.584,2395.24032,172199.80800000002
9240,0:05:08,1821.2409599999999,138403.584,2395.24032,172199.80800000002
9244,0:05:08.133333,1821.2409599999999,138403.584,2396.1344,172199.80800000002
9248,0:05:08.266667,1821.2409599999999,138403.584,2397.02848,172199.80800000002
9252,0:05:08.400000,1821.2409599999999,138403.584,2397.02848,172199.80800000002
9256,0:05:08.533333,1821.2409599999999,138403.584,2397.92256,172199.80800000002
9260,0:05:08.666667,1821.2409599999999,138403.584,2399.26368,172199.80800000002
9264,0:05:08.800000,1821.2409599999999,138403.584,2399.26368,172199.80800000002
9268,0:05:08.933333,1821.2409599999999,138403.584,2397.47552,172199.80800000002
9272,0:05:09.066667,1821.2409599999999,138403.584,2401.05184,172199.80800000002
9276,0:05:09.200000,1821.2409599999999,138403.584,2401.05184,172199.80800000002
9280,0:05:09.333333,1821.2409599999999,138403.584,2401.94592,172199.80800000002
9284,0:05:09.466667,1821.2409599999999,138403.584,2402.84,172199.80800000002
9288,0:05:09.600000,1821.2409599999999,138403.584,2402.84,172199.80800000002
9292,0:05:09.733333,1821.2409599999999,138403.584,2403.73408,172199.80800000002
9296,0:05:09.866667,1821.2409599999999,138403.584,2403.73408,172199.80800000002
9300,0:05:10,1821.2409599999999,138403.584,2404.6281599999998,172199.80800000002
9304,0:05:10.133333,1821.2409599999999,138403.584,2405.96928,164153.08800000002
9308,0:05:10.266667,1821.2409599999999,138403.584,2405.96928,164153.08800000002
9312,0:05:10.400000,1821.2409599999999,138403.584,2406.86336,164153.08800000002
9316,0:05:10.533333,1821.2409599999999,138403.584,2407.75744,164153.08800000002
9320,0:05:10.666667,1821.2409599999999,138403.584,2407.75744,164153.08800000002
9324,0:05:10.800000,1821.2409599999999,138403.584,2408.65152,164153.08800000002
9328,0:05:10.933333,1821.2409599999999,138403.584,2409.5456,164153.08800000002
9332,0:05:11.066667,1821.2409599999999,138403.584,2409.5456,164153.08800000002
9336,0:05:11.200000,1821.2409599999999,138403.584,2410.43968,164153.08800000002
9340,0:05:11.333333,1821.2409599999999,138403.584,2411.33376,164153.08800000002
9344,0:05:11.466667,1821.2409599999999,138403.584,2411.33376,164153.08800000002
9348,0:05:11.600000,1821.2409599999999,138403.584,2412.67488,164153.08800000002
9352,0:05:11.733333,1821.2409599999999,138403.584,2412.67488,164153.08800000002
9356,0:05:11.866667,1821.2409599999999,138403.584,2414.46304,164153.08800000002
9360,0:05:12,1821.2409599999999,138403.584,2414.46304,164153.08800000002
9364,0:05:12.133333,1821.2409599999999,138403.584,2415.35712,164153.08800000002
9368,0:05:12.266667,1821.2409599999999,138403.584,2416.2512,164153.08800000002
9372,0:05:12.400000,1821.2409599999999,138403.584,2416.2512,164153.08800000002
9376,0:05:12.533333,1821.2409599999999,138403.584,2417.14528,164153.08800000002
9380,0:05:12.666667,1821.2409599999999,138403.584,2418.4864,164153.08800000002
9384,0:05:12.800000,1821.2409599999999,138403.584,2418.4864,164153.08800000002
9388,0:05:12.933333,1821.2409599999999,138403.584,2419.38048,164153.08800000002
9392,0:05:13.066667,1821.2409599999999,138403.584,2420.27456,164153.08800000002
9396,0:05:13.200000,1821.2409599999999,138403.584,2420.27456,164153.08800000002
9400,0:05:13.333333,1821.2409599999999,138403.584,2421.16864,165762.432
9404,0:05:13.466667,1821.2409599999999,138403.584,2422.06272,165762.432
9408,0:05:13.600000,1821.2409599999999,138403.584,2422.06272,165762.432
9412,0:05:13.733333,1821.2409599999999,138403.584,2423.40384,165762.432
9416,0:05:13.866667,1821.2409599999999,138403.584,2424.29792,165762.432
9420,0:05:14,1821.2409599999999,138403.584,2424.29792,165762.432
9424,0:05:14.133333,1821.2409599999999,138403.584,2425.192,165762.432
9428,0:05:14.266667,1821.2409599999999,138403.584,2426.08608,165762.432
9432,0:05:14.400000,1821.2409599999999,138403.584,2426.08608,165762.432
9436,0:05:14.533333,1821.2409599999999,138403.584,2426.98016,165762.432
9440,0:05:14.666667,1821.2409599999999,138403.584,2428.32128,165762.432
9444,0:05:14.800000,1821.2409599999999,138403.584,2428.32128,165762.432
9448,0:05:14.933333,1821.2409599999999,138403.584,2429.21536,165762.432
9452,0:05:15.066667,1821.2409599999999,138403.584,2430.10944,165762.432
9456,0:05:15.200000,1821.2409599999999,138403.584,2430.10944,165762.432
9460,0:05:15.333333,1821.6879999999999,138403.584,2431.0035199999998,165762.432
9464,0:05:15.466667,1821.6879999999999,138403.584,2431.8976,165762.432
9468,0:05:15.600000,1821.6879999999999,138403.584,2431.8976,165762.432
9472,0:05:15.733333,1821.6879999999999,138403.584,2433.23872,165762.432
9476,0:05:15.866667,1821.6879999999999,138403.584,2434.1328,165762.432
9480,0:05:16,1821.6879999999999,138403.584,2434.1328,165762.432
9484,0:05:16.133333,1821.6879999999999,138403.584,2435.02688,165762.432
9488,0:05:16.266667,1821.6879999999999,138403.584,2435.92096,165762.432
9492,0:05:16.400000,1821.6879999999999,138403.584,2433.23872,165762.432
9496,0:05:16.533333,1821.6879999999999,138403.584,2437.26208,167371.776
9500,0:05:16.666667,1821.6879999999999,138403.584,2437.26208,167371.776
9504,0:05:16.800000,1821.6879999999999,138403.584,2438.15616,167371.776
9508,0:05:16.933333,1821.6879999999999,138403.584,2439.05024,167371.776
9512,0:05:17.066667,1821.6879999999999,138403.584,2439.05024,167371.776
9516,0:05:17.200000,1821.6879999999999,138403.584,2439.05024,167371.776
9520,0:05:17.333333,1821.6879999999999,138403.584,2440.8384,167371.776
9524,0:05:17.466667,1821.6879999999999,138403.584,2440.8384,167371.776
9528,0:05:17.600000,1821.6879999999999,138403.584,2442.17952,167371.776
9532,0:05:17.733333,1822.13504,138403.584,2443.0736,167371.776
9536,0:05:17.866667,1822.13504,138403.584,2443.0736,167371.776
9540,0:05:18,1822.13504,138403.584,2443.9676799999997,167371.776
9544,0:05:18.133333,1822.13504,138403.584,2444.86176,167371.776
9548,0:05:18.266667,1822.13504,138403.584,2444.86176,167371.776
9552,0:05:18.400000,1822.13504,138403.584,2446.20288,167371.776
9556,0:05:18.533333,1822.13504,138403.584,2446.20288,167371.776
9560,0:05:18.666667,1822.13504,138403.584,2447.09696,167371.776
9564,0:05:18.800000,1822.13504,138403.584,2447.99104,167371.776
9568,0:05:18.933333,1822.13504,138403.584,2447.99104,167371.776
9572,0:05:19.066667,1822.13504,138403.584,2448.88512,167371.776
9576,0:05:19.200000,1822.58208,138403.584,2450.22624,167371.776
9580,0:05:19.333333,1822.58208,138403.584,2450.22624,167371.776
9584,0:05:19.466667,1822.58208,138403.584,2451.12032,167371.776
9588,0:05:19.600000,1822.58208,138403.584,2452.0144,167371.776
9592,0:05:19.733333,1822.58208,138403.584,2452.0144,167371.776
9596,0:05:19.866667,1822.58208,138403.584,2452.90848,167371.776
9600,0:05:20,1822.58208,138403.584,2454.2496,167371.776
9604,0:05:20.133333,1822.58208,138403.584,2454.2496,167371.776
9608,0:05:20.266667,1822.58208,138403.584,2455.14368,167371.776
9612,0:05:20.400000,1823.02912,138403.584,2456.03776,168981.12
9616,0:05:20.533333,1823.02912,138403.584,2456.03776,168981.12
9620,0:05:20.666667,1823.02912,138403.584,2457.3788799999998,168981.12
9624,0:05:20.800000,1823.02912,138403.584,2458.27296,168981.12
9628,0:05:20.933333,1823.02912,138403.584,2461.84928,168981.12
9632,0:05:21.066667,1823.02912,138403.584,2460.06112,168981.12
9636,0:05:21.200000,1823.02912,138403.584,2460.06112,168981.12
9640,0:05:21.333333,1823.02912,138403.584,2461.40224,168981.12
9644,0:05:21.466667,1820.79392,138403.584,2462.29632,168981.12
9648,0:05:21.600000,1820.79392,138403.584,2462.29632,168981.12
9652,0:05:21.733333,1820.79392,138403.584,2463.1904,168981.12
9656,0:05:21.866667,1820.79392,138403.584,2464.08448,168981.12
9660,0:05:22,1820.79392,138403.584,2464.08448,168981.12
9664,0:05:22.133333,1820.79392,138403.584,2465.4256,168981.12
9668,0:05:22.266667,1820.79392,138403.584,2466.31968,168981.12
9672,0:05:22.400000,1820.79392,138403.584,2466.31968,168981.12
9676,0:05:22.533333,1823.9232,138403.584,2467.21376,168981.12
9680,0:05:22.666667,1823.9232,138403.584,2468.55488,168981.12
9684,0:05:22.800000,1823.9232,138403.584,2468.55488,168981.12
9688,0:05:22.933333,1823.9232,138403.584,2469.44896,168981.12
9692,0:05:23.066667,1823.9232,138403.584,2469.44896,168981.12
9696,0:05:23.200000,1823.9232,138403.584,2470.3430399999997,168981.12
9700,0:05:23.333333,1827.05248,138403.584,2471.68416,168981.12
9704,0:05:23.466667,1824.37024,138403.584,2471.68416,168981.12
9708,0:05:23.600000,1827.05248,138403.584,2475.26048,168981.12
9712,0:05:23.733333,1827.05248,138403.584,2473.47232,170590.464
9716,0:05:23.866667,1827.05248,138403.584,2473.47232,170590.464
9720,0:05:24,1827.05248,138403.584,2474.81344,170590.464
9724,0:05:24.133333,1824.81728,138403.584,2475.70752,170590.464
9728,0:05:24.266667,1824.81728,138403.584,2476.6016,170590.464
9732,0:05:24.400000,1824.81728,138403.584,2476.6016,170590.464
9736,0:05:24.533333,1824.81728,138403.584,2477.49568,170590.464
9740,0:05:24.666667,1824.81728,138403.584,2477.49568,170590.464
9744,0:05:24.800000,1824.81728,138403.584,2478.8368,170590.464
9748,0:05:24.933333,1825.26432,138403.584,2479.73088,170590.464
9752,0:05:25.066667,1825.26432,138403.584,2480.62496,170590.464
9756,0:05:25.200000,1825.26432,138403.584,2480.62496,170590.464
9760,0:05:25.333333,1825.26432,138403.584,2481.96608,170590.464
9764,0:05:25.466667,1825.26432,138403.584,2482.86016,170590.464
9768,0:05:25.600000,1825.26432,138403.584,2482.86016,170590.464
9772,0:05:25.733333,1825.71136,138403.584,2483.7542399999998,170590.464
9776,0:05:25.866667,1825.71136,138403.584,2485.09536,170590.464
9780,0:05:26,1825.71136,138403.584,2485.09536,170590.464
9784,0:05:26.133333,1825.71136,138403.584,2488.67168,170590.464
9788,0:05:26.266667,1825.71136,138403.584,2486.88352,170590.464
9792,0:05:26.400000,1825.71136,138403.584,2486.88352,170590.464
9796,0:05:26.533333,1826.1584,138403.584,2488.22464,170590.464
9800,0:05:26.666667,1826.1584,138403.584,2489.11872,170590.464
9804,0:05:26.800000,1826.1584,138403.584,2489.11872,170590.464
9808,0:05:26.933333,1826.1584,138403.584,2490.0128,170590.464
9812,0:05:27.066667,1826.60544,138403.584,2491.35392,170590.464
9816,0:05:27.200000,1826.60544,138403.584,2491.35392,170590.464
9820,0:05:27.333333,1826.60544,138403.584,2492.248,172199.80800000002
9824,0:05:27.466667,1826.60544,138403.584,2493.14208,172199.80800000002
9828,0:05:27.600000,1826.60544,138403.584,2493.14208,172199.80800000002
9832,0:05:27.733333,1827.05248,138403.584,2494.4832,172199.80800000002
9836,0:05:27.866667,1827.05248,138403.584,2494.4832,172199.80800000002
9840,0:05:28,1827.05248,138403.584,2495.37728,172199.80800000002
9844,0:05:28.133333,1827.05248,138403.584,2496.7183999999997,172199.80800000002
9848,0:05:28.266667,1827.05248,138403.584,2496.7183999999997,172199.80800000002
9852,0:05:28.400000,1827.49952,138403.584,2497.61248,172199.80800000002
9856,0:05:28.533333,1827.49952,136794.24,2498.50656,172199.80800000002
9860,0:05:28.666667,1827.49952,136794.24,2498.50656,172199.80800000002
9864,0:05:28.800000,1827.49952,136794.24,2499.84768,172199.80800000002
9868,0:05:28.933333,1827.9465599999999,136794.24,2500.74176,172199.80800000002
9872,0:05:29.066667,1827.9465599999999,136794.24,2500.74176,172199.80800000002
9876,0:05:29.200000,1827.9465599999999,136794.24,2501.63584,172199.80800000002
9880,0:05:29.333333,1827.9465599999999,136794.24,2476.15456,172199.80800000002
9884,0:05:29.466667,1827.9465599999999,136794.24,2476.15456,172199.80800000002
9888,0:05:29.600000,1823.9232,136794.24,2503.87104,172199.80800000002
9892,0:05:29.733333,1823.9232,136794.24,2504.76512,172199.80800000002
9896,0:05:29.866667,1823.9232,136794.24,2504.76512,172199.80800000002
9900,0:05:30,1823.9232,136794.24,2506.10624,172199.80800000002
9904,0:05:30.133333,1828.84064,136794.24,2507.00032,172199.80800000002
9908,0:05:30.266667,1828.84064,136794.24,2508.34144,172199.80800000002
9912,0:05:30.400000,1828.84064,136794.24,2508.34144,172199.80800000002
9916,0:05:30.533333,1828.84064,136794.24,2509.23552,172199.80800000002
